drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
type 2 diabetes mellitus <> rifaximin,0,0,0,1,1,1,0,0,0,0
type 2 diabetes mellitus <> salicylate,0,2,1,0,1,1,0,0,1,0
type 2 diabetes mellitus <> salsalate,0,1,3,1,1,1,0,1,1,0
type 2 diabetes mellitus <> silybin,0,1,1,1,2,2,0,0,1,0
type 2 diabetes mellitus <> sirolimus,1,3,11,5,7,21,0,3,18,0
type 2 diabetes mellitus <> sulfonyl,0,1,1,2,1,1,0,0,1,0
type 2 diabetes mellitus <> taurine,1,2,6,4,4,6,2,4,6,0
type 2 diabetes mellitus <> tzds,1,3,5,3,6,11,0,1,8,0
type 2 diabetes mellitus <> vitamin c,0,2,8,4,4,5,0,4,4,0
type 2 diabetes mellitus <> vitamin d3,0,2,5,3,5,6,0,4,6,0
type <> vitamin c,0,1,1,3,1,1,0,0,1,0
typhus <> acetylcysteine,1,2,3,3,3,5,0,0,2,0
typhus <> sodium diclofenac,0,1,1,0,1,1,0,1,0,0
uhl anomaly <> argipressin,1,1,0,1,1,1,0,1,1,0
uhl anomaly <> dobutamine,0,2,1,2,2,2,0,2,2,0
uhl anomaly <> epoprostenol,0,2,2,3,2,2,0,1,2,0
uhl anomaly <> milrinone,0,1,0,2,1,1,0,1,1,0
uhl anomaly <> vasopressin (usp),1,1,0,1,1,1,0,1,1,0
ulcer disease <> clarithromycin,0,1,2,2,1,2,1,0,2,0
ulcer disease <> insulin,1,1,0,0,0,1,0,0,1,0
ulcer disease <> prostaglandins,0,0,0,0,1,1,1,0,0,0
ulcerative colitis <> acetylcysteine,0,1,1,2,2,2,0,0,1,0
"ulcerative colitis <> acid, aminosalicylic",1,1,1,2,1,2,0,0,1,0
ulcerative colitis <> antibody,0,1,0,2,1,1,0,0,1,0
ulcerative colitis <> butyrate,1,2,3,3,5,11,1,2,8,0
ulcerative colitis <> cannabidiol,0,1,1,2,1,1,0,1,1,0
ulcerative colitis <> cannabinoid,0,1,1,2,1,1,1,0,1,0
ulcerative colitis <> cendakimab,0,1,1,2,1,1,0,0,0,0
ulcerative colitis <> fructooligosaccharide,1,1,1,2,1,1,1,0,1,0
ulcerative colitis <> interleukin-2,0,1,1,4,1,1,0,0,1,0
ulcerative colitis <> rosiglitazone,1,1,1,2,2,2,1,1,1,0
ulcerative colitis <> selenium,1,2,3,2,2,2,1,1,2,0
ulcerative colitis <> serotonin,0,2,2,1,1,1,1,0,1,0
ulcerative colitis <> silver,0,2,1,1,1,1,1,0,1,0
ulcerative colitis <> sulfasalazine,1,4,5,3,9,23,11,10,16,0
ulcerative colitis <> tumor necrosis factor alpha,1,1,1,2,1,1,1,0,1,0
ullrich congenital muscular dystrophy <> cyclosporine,0,1,1,1,2,2,0,1,1,0
undifferentiated carcinoma <> cetuximab,0,1,0,2,1,1,0,1,1,0
undifferentiated carcinoma <> doxorubicin,0,1,1,3,3,3,0,1,2,0
undifferentiated carcinoma <> everolimus,0,1,0,2,1,1,1,0,1,0
undifferentiated carcinoma <> gemcitabine,0,1,1,2,1,1,0,0,1,0
"undifferentiated carcinoma <> hydrochloride, doxorubicin",1,1,1,1,1,1,0,0,0,0
"undifferentiated carcinoma <> hydrochloride, gemcitabine",0,1,1,2,1,1,0,0,1,0
undifferentiated carcinoma <> sorafenib,1,1,1,2,1,1,0,0,1,0
undifferentiated carcinoma <> trametinib,1,1,0,3,1,1,0,0,1,0
undifferentiated ovarian carcinoma <> everolimus,0,1,0,2,1,1,1,0,1,0
unresectable cholangiocarcinoma <> gemcitabine,0,0,0,2,0,1,0,0,0,0
urea cycle disorder <> carglumic acid,0,1,2,1,1,1,0,0,1,0
urea cycle disorder or inherited hyperammonemia <> arginine,1,3,7,2,3,11,0,0,6,0
"urea cycle disorder or inherited hyperammonemia <> oxide, nitric",0,1,0,3,1,1,0,1,0,0
urea cycle disorder or inherited hyperammonemia <> phenylbutyrate,0,1,1,0,1,1,0,0,0,0
urea cycle disorder or inherited hyperammonemia <> phenylbutyrate sodium,0,1,1,0,1,1,0,0,0,0
ureaplasma urethritis <> azithromycin,0,0,1,2,1,1,1,0,1,0
uremia <> acetylcysteine,0,1,1,1,1,1,0,0,1,0
"uremia <> carbonate, sevelamer",0,1,1,2,2,2,0,2,2,0
"uremia <> fatty acids, omega-3",0,1,1,3,1,1,1,1,1,0
uremia <> sevelamer,0,1,1,2,2,2,0,2,2,0
uremia <> vitamin d3,1,1,1,1,1,1,0,0,1,0
urinary <> ciprofloxacin,0,0,0,1,1,1,0,0,0,0
urinary bladder carcinoma <> anti-vegf humanized monoclonal antibody,0,2,1,2,2,2,0,0,1,0
urinary bladder carcinoma <> apatorsen,1,1,0,3,1,1,0,1,1,0
urinary bladder carcinoma <> cetuximab,0,1,1,2,1,1,0,1,1,0
urinary bladder carcinoma <> docetaxel,1,1,2,4,3,5,1,1,5,0
urinary bladder carcinoma <> epirubicin,1,2,2,3,2,2,1,1,1,0
urinary bladder carcinoma <> etoposide,0,1,1,2,2,2,0,0,1,0
urinary bladder carcinoma <> gefitinib,0,1,1,1,1,1,0,0,1,0
urinary bladder carcinoma <> genistein,1,1,1,2,1,1,0,1,1,0
urinary bladder carcinoma <> interferon,1,1,2,2,2,2,0,0,0,0
urinary bladder carcinoma <> interferon alfa,1,1,3,2,2,2,0,1,0,0
urinary bladder carcinoma <> ipilimumab,1,1,1,2,1,2,0,0,2,0
urinary bladder carcinoma <> irinotecan,1,1,1,1,1,1,0,1,1,0
urinary bladder carcinoma <> leucovorin,1,1,1,2,1,1,0,1,0,0
urinary bladder carcinoma <> monoclonal antibody,1,1,2,3,1,1,0,0,1,0
urinary bladder carcinoma <> mtor inhibitor,1,1,1,2,3,3,0,1,3,0
urinary bladder carcinoma <> ogx-427,1,1,0,3,1,1,0,1,1,0
urinary bladder carcinoma <> oxaliplatin,0,0,0,1,1,1,0,0,0,0
urinary bladder carcinoma <> platinum,1,2,6,4,2,4,0,1,2,0
urinary bladder carcinoma <> protein bound paclitaxel,1,1,1,1,1,1,0,1,1,0
urinary bladder carcinoma <> romidepsin,0,1,1,1,1,1,0,0,1,0
urinary bladder carcinoma <> sirolimus,1,2,8,4,6,12,0,4,8,0
urinary bladder carcinoma <> sunitinib,1,1,2,3,2,2,0,1,1,0
urinary bladder carcinoma <> sunitinib malate,1,1,1,3,1,1,0,1,1,0
"urinary bladder carcinoma <> syn3 protein, human",1,2,1,1,1,1,0,0,0,0
urinary bladder carcinoma <> synapsins,1,2,1,1,1,1,0,0,0,0
urinary bladder carcinoma <> taxol a,1,1,0,2,2,2,0,1,1,0
urinary bladder carcinoma <> trastuzumab,1,2,2,3,3,3,0,2,3,0
urinary bladder disorder <> anticholinergic drugs,0,1,1,0,1,1,0,0,1,0
"urinary bladder neoplasm <> acid, aminolevulinic",1,1,1,4,2,4,0,1,1,0
"urinary bladder neoplasm <> pentanoic acid, 5-amino-4-oxo-, hexyl ester, hydrochloride",1,1,1,4,1,2,0,0,1,0
urinary tract obstruction <> losartan,0,1,1,2,1,1,0,1,0,0
urolithiasis <> citrate,0,0,0,2,2,2,0,0,0,0
urolithiasis <> pioglitazone,0,1,3,0,1,1,0,0,1,0
urothelial carcinoma <> fibroblast growth factor receptor inhibitor,0,1,1,3,1,1,0,0,0,0
urothelial carcinoma <> ipilimumab,0,1,1,2,1,1,0,1,1,0
urothelial carcinoma <> sunitinib,1,1,0,2,1,1,0,1,1,0
urothelial carcinoma <> sunitinib malate,1,1,0,2,1,1,0,1,1,0
uterine cervix neoplasm <> cisplatin,1,2,4,2,5,7,0,1,6,0
uterine corpus leiomyoma <> selective progesterone receptor modulator-containing product,1,1,0,2,2,2,0,0,1,0
uterine inflammatory disease <> acetylcysteine,1,1,1,1,1,1,0,0,1,0
"uveal melanoma <> acetonide, triamcinolone",0,0,0,1,1,1,0,0,0,0
uveal melanoma <> aeb071,1,1,1,1,1,1,0,0,1,0
uveal melanoma <> bevacizumab,1,1,3,3,3,3,0,0,3,0
uveal melanoma <> cisplatin,0,1,1,1,1,1,0,0,1,0
uveal melanoma <> trametinib,0,1,3,2,2,2,0,0,1,0
uveal melanoma <> valproate,0,1,1,1,1,1,0,0,1,0
uveal melanoma <> valproic acid,0,1,1,1,1,1,0,0,1,0
uveal melanoma <> vorinostat,1,1,1,1,2,2,0,0,2,0
uveitis <> interferon gamma,0,1,0,2,1,1,0,0,0,0
uveitis <> monoclonal antibody,1,1,2,4,1,3,1,0,1,0
uveitis <> sirolimus,1,3,7,3,4,5,0,1,4,0
uveitis <> tocilizumab,0,0,0,0,1,2,0,0,2,0
varicella zoster infection <> diclofenac,1,3,3,2,2,4,0,0,4,0
varicella zoster infection <> lamotrigine,0,1,1,1,1,1,0,0,1,0
varicella zoster infection <> vidarabine,1,2,1,3,2,4,0,0,0,0
varicose disease <> glycosaminoglycan,0,1,1,1,1,1,0,1,1,0
varicose disease <> thalidomide,0,1,2,2,1,1,0,0,1,0
vascular calcifications <> calcitriol,0,1,1,1,1,1,0,1,1,0
vascular disorder <> doxycycline,0,1,1,1,1,1,0,1,1,0
vascular disorder <> estradiol,1,1,1,2,2,2,0,0,1,0
vascular disorder <> estrogens,0,0,0,1,1,1,0,0,0,0
vascular disorder <> pentoxifylline,0,1,1,1,1,1,0,0,0,0
vascular disorder <> pravastatin,0,1,3,2,1,1,1,1,0,0
ventilator-associated pneumonia <> tazobactam,0,1,1,1,1,1,0,1,1,0
ventricular <> flecainide,0,3,4,3,4,4,0,0,3,0
ventricular arrhythmia <> quinidine,0,1,0,1,0,1,0,0,0,0
ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome <> amiodarone,1,2,4,3,2,3,0,0,3,0
ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome <> opioid,0,2,0,2,2,2,2,1,0,0
ventricular fibrillation <> beta blocker,1,2,0,0,1,1,0,0,0,0
ventricular fibrillation <> metoprolol,1,2,1,2,2,2,0,2,2,0
ventricular hypertrophy <> losartan,0,1,1,2,2,2,1,1,1,0
ventricular tachycardia <> beta-blocker,0,1,0,3,1,1,0,0,0,0
ventricular tachycardia <> beta-blockers,0,1,0,2,1,1,0,0,0,0
ventricular tachycardia <> clonidine,1,2,1,2,2,3,0,1,1,0
ventricular tachycardia <> dexmedetomidine,0,2,2,3,2,2,1,2,2,0
"ventricular tachycardia <> fatty acids, omega-3",1,1,0,2,1,1,0,1,1,0
ventricular tachycardia <> magnesium,1,3,1,3,4,5,0,0,2,0
ventricular tachycardia <> metoprolol,1,1,1,4,1,2,0,0,0,0
ventricular tachycardia <> pufas,1,1,1,2,1,1,0,1,1,0
"ventricular tachycardia <> sulfate, magnesium",0,2,1,3,2,3,0,0,1,0
verapamil toxicity <> verapamil,0,1,0,0,0,1,0,0,0,0
vertebral metastases <> verteporfin,1,1,0,1,1,1,0,1,0,0
vestibular <> gentamicin,0,1,0,0,1,1,0,0,1,0
vincristine <> vincristine,1,1,2,0,1,1,0,0,1,0
viral encephalitis <> ribavirin,0,0,0,1,1,1,0,0,0,0
viral hemorrhagic fever <> ribavirin,1,4,3,4,4,9,1,1,5,0
viral infectious disease <> cyclosporine,0,0,0,1,1,1,0,0,0,0
viral infectious disease <> imiquimod,0,1,4,1,1,1,0,0,1,0
viral infectious disease <> oseltamivir,0,0,0,1,1,1,0,0,0,0
viral infectious disease <> vidarabine,0,1,0,1,0,1,0,0,0,0
visceral leishmaniasis <> amphotericin b colloidal dispersion,0,0,0,1,1,1,0,0,1,0
visceral leishmaniasis <> antimony cation (5+),1,1,2,4,3,7,1,1,4,0
visceral leishmaniasis <> fexinidazole,1,1,2,2,1,2,0,0,2,0
visceral leishmaniasis <> pentostam,1,1,1,3,2,2,0,0,0,0
vitamin <> vitamin a,1,2,5,3,4,8,1,6,7,0
vitamin a deficiency <> vitamin a deficiency,1,2,3,4,3,3,0,2,2,0
vitamin a deficiency <> vitamin e,1,1,1,1,1,1,0,1,1,0
vitamin a deficiency <> zinc,0,1,1,2,1,1,0,1,1,0
vitamin b12 deficiency <> folate,0,1,1,1,1,1,0,0,1,0
vitiligo <> simvastatin,0,1,1,1,1,1,1,1,1,0
vitreous detachment <> plasmin,1,2,2,2,2,5,0,4,4,0
vomiting <> cannabinoid,1,2,1,2,2,6,1,2,5,0
vomiting <> diphenhydramine,1,1,1,1,2,2,0,0,1,0
vomiting <> nk1 receptor antagonists,1,1,0,2,1,1,0,0,1,0
vomiting <> ond,1,1,0,0,1,1,0,0,1,0
von hippel-lindau disease <> sunitinib,0,1,0,3,1,1,1,0,1,0
"von willebrand disease (hereditary or acquired) <> acetate, desmopressin",1,3,1,2,2,3,0,0,0,0
von willebrand disease (hereditary or acquired) <> ddavp,1,3,1,1,2,2,0,0,0,0
von willebrand disease (hereditary or acquired) <> desmopressin,1,3,1,2,2,3,0,0,0,0
vulvovaginal candidiasis <> econazole,0,0,0,2,1,1,0,0,0,0
waldenstrom macroglobulinemia <> buparlisib,1,0,1,1,1,1,0,0,1,0
weight gain <> mifepristone,1,1,1,0,1,1,0,1,0,0
wet macular degeneration <> endogenous antioxidants,1,1,1,2,1,1,0,0,1,0
wet macular degeneration <> hydroxytyrosol,0,0,0,1,1,1,0,0,0,0
wet macular degeneration <> pazopanib,1,1,1,2,1,1,1,0,1,0
wet macular degeneration <> small interfering rna,0,1,0,2,1,1,0,1,1,0
white matter damage <> melatonin,1,1,1,2,1,1,1,0,1,0
williams syndrome <> rituximab,1,1,3,1,1,1,0,1,1,0
wilms tumor <> topotecan,1,1,1,2,1,2,0,0,2,0
wilson disease <> alxn-1810,0,1,1,1,1,1,0,0,1,0
wilson disease <> cisplatin,0,0,0,1,1,1,0,0,0,0
wolfram syndrome <> glucagon-like peptide 1 receptor agonist,0,2,0,5,2,3,2,2,3,0
wound pain <> morphine,0,1,1,2,1,1,0,1,1,0
x-linked cerebral adrenoleukodystrophy <> acetylcysteine,1,2,1,2,2,4,0,2,2,0
x-linked cerebral adrenoleukodystrophy <> endogenous antioxidants,1,1,1,2,2,2,0,1,1,0
x-linked cerebral adrenoleukodystrophy <> thioctic acid,0,1,1,2,1,2,0,2,2,0
x-linked dominant hypophosphatemic rickets <> calcitonin,1,1,1,0,1,1,0,0,0,0
x-linked mixed hearing loss with perilymphatic gusher <> acetylcysteine,0,1,2,3,2,2,0,0,2,0
x-linked mixed hearing loss with perilymphatic gusher <> fludrocortisone,0,1,1,1,1,1,0,0,0,0
x-linked mixed hearing loss with perilymphatic gusher <> glucocorticoids,1,3,6,3,6,12,2,5,9,0
x-linked mixed hearing loss with perilymphatic gusher <> methylprednisolone,1,2,3,2,3,4,0,1,3,0
x-linked mixed hearing loss with perilymphatic gusher <> mineralocorticoids,0,1,2,2,1,2,0,1,1,0
xanthomatosis <> cholesterol,0,1,1,1,1,1,0,0,0,0
xerostomia <> cisplatin,1,1,2,2,1,1,1,1,1,0
zygomycosis <> amphotericin b,1,1,3,2,2,4,0,1,2,0
zygomycosis <> deferasirox,0,0,0,0,1,1,0,0,0,0
zygomycosis <> liposomal amphotericin b,0,0,0,0,1,1,0,0,0,0
abdominal aortic aneurysm <> angiotensin receptor blocker,0,0,1,1,1,1,0,0,1,1
abdominal aortic aneurysm <> hydroxymethylglutaryl coa reductase inhibitors,0,1,1,1,1,1,0,0,1,1
abdominal aortic aneurysm <> telmisartan,0,2,2,2,2,2,1,1,2,1
abdominal aortic aneurysm <> valsartan,0,1,1,1,1,1,1,0,1,1
"abdominal obesity-metabolic syndrome <> 2',3'-dideoxyadenosine",0,2,1,2,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> abacavir,0,2,1,2,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> ace inhibitor,0,2,4,4,3,4,0,1,4,1
abdominal obesity-metabolic syndrome <> ace inhibitors,0,1,1,1,1,1,0,0,1,1
"abdominal obesity-metabolic syndrome <> acid, docosahexaenoic",1,1,0,1,2,2,0,1,2,1
abdominal obesity-metabolic syndrome <> allopurinol,0,2,3,2,3,7,0,3,7,1
abdominal obesity-metabolic syndrome <> angiotensin receptor blockers,0,1,1,2,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> arginine,1,1,0,2,1,2,0,1,0,1
abdominal obesity-metabolic syndrome <> atypical antipsychotic,0,1,0,2,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> bezafibrate,1,1,2,3,2,2,1,0,2,1
abdominal obesity-metabolic syndrome <> calcium channel blockers,0,1,1,1,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> candesartan,0,1,2,2,1,2,1,2,2,1
abdominal obesity-metabolic syndrome <> capsaicin,0,2,4,2,3,3,1,2,3,1
abdominal obesity-metabolic syndrome <> carnitine,0,1,1,2,2,2,0,1,2,1
abdominal obesity-metabolic syndrome <> chlorthalidone,0,1,1,2,2,2,1,1,2,1
abdominal obesity-metabolic syndrome <> clozapine,0,1,1,2,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> d-chiro-inositol,1,1,2,1,1,1,1,1,1,1
abdominal obesity-metabolic syndrome <> docosahexaenoate,1,1,0,1,2,2,0,1,2,1
abdominal obesity-metabolic syndrome <> empagliflozin,0,1,0,2,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> endogenous antioxidants,0,1,0,1,1,1,0,0,1,1
"abdominal obesity-metabolic syndrome <> fatty acids, omega-3",0,0,0,1,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> fibrate,1,1,2,5,2,2,1,0,2,1
abdominal obesity-metabolic syndrome <> folic acid,0,1,1,1,1,1,1,0,1,1
abdominal obesity-metabolic syndrome <> glucagon-like peptide 1,0,1,2,4,1,2,0,0,2,1
abdominal obesity-metabolic syndrome <> glucagon-like peptides,0,1,0,1,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> inositol,1,1,2,1,1,1,1,1,1,1
abdominal obesity-metabolic syndrome <> insulin,0,2,3,2,4,4,0,0,3,1
abdominal obesity-metabolic syndrome <> irbesartan,1,1,3,2,1,1,1,0,1,1
abdominal obesity-metabolic syndrome <> levocarnitine,0,1,1,2,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> metoprolol,0,1,1,2,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> mineralocorticoid receptor antagonist,0,2,2,2,1,2,0,0,0,1
abdominal obesity-metabolic syndrome <> moxonidine,1,1,3,1,2,4,0,0,3,1
abdominal obesity-metabolic syndrome <> protease inhibitor protein,0,1,1,2,1,1,0,0,0,1
abdominal obesity-metabolic syndrome <> resveratrol,1,5,6,5,10,18,3,6,14,1
abdominal obesity-metabolic syndrome <> sga,1,1,1,2,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> testosterone,0,2,2,2,2,2,0,1,1,1
abdominal obesity-metabolic syndrome <> thiazolidinedione,0,2,2,1,2,2,0,1,2,1
abdominal obesity-metabolic syndrome <> triptorelin,0,1,1,1,1,1,0,1,1,1
abdominal obesity-metabolic syndrome <> vildagliptin,0,1,2,4,1,1,0,0,1,1
abdominal obesity-metabolic syndrome <> zinc,0,1,1,1,1,1,0,0,1,1
abdominal pain <> atropine,0,1,0,1,1,1,1,1,1,1
abdominal pain <> ketorolac,0,1,1,1,1,1,0,0,1,1
abdominal pain <> morphine,1,2,7,4,5,5,3,4,5,1
abdominal pain <> neostigmine,0,1,2,3,1,1,1,1,1,1
abdominal pain <> opioid,1,1,1,1,1,1,0,1,1,1
abdominal sepsis <> simvastatin,0,2,2,1,2,2,0,1,1,1
abortion <> heparin,1,1,5,2,2,2,0,0,1,1
abscess <> antibiotic,0,1,0,0,1,1,0,0,0,1
abscess <> moxifloxacin,0,1,1,1,1,1,1,0,1,1
acanthamoeba keratitis <> biguanides,0,0,1,2,3,3,0,0,1,1
acanthamoeba keratitis <> chlorhexidine gluconate,0,0,0,1,1,1,0,0,0,1
acanthamoeba keratitis <> phmb,0,0,0,1,1,1,0,0,0,1
acanthamoeba keratitis <> polihexanide,0,0,0,2,2,2,0,0,0,1
acanthamoeba keratitis <> propamidine,0,0,0,1,2,2,0,0,1,1
achondroplasia <> bmn 111,0,3,4,5,1,1,1,1,1,1
"achondroplasia <> natriuretic peptide, c-type",0,3,9,5,3,6,1,1,3,1
achondroplasia <> vosoritide,0,1,1,3,1,1,0,0,1,1
"acid <> bicarbonate, sodium",1,1,0,1,0,1,0,1,0,1
acid <> pantoprazole,0,2,1,2,1,1,0,0,1,1
acidosis disorder <> bicarbonate,0,1,0,0,1,1,0,0,0,1
"acidosis disorder <> bicarbonate, sodium",1,4,5,3,3,5,1,3,4,1
acidosis disorder <> norepinephrine,0,0,0,1,1,1,0,0,1,1
acinetobacter baumannii <> minocycline,1,1,1,2,1,1,0,1,1,1
acinetobacter infectious disease <> colistin,1,2,2,2,4,5,0,2,2,1
acne <> niacinamide,0,1,1,1,1,1,0,0,1,1
acne <> spironolactone,0,1,1,1,1,1,0,0,1,1
acne <> tetracycline,1,1,3,3,3,4,0,0,3,1
acne <> zinc gluconate,0,0,0,2,1,1,0,0,0,1
acquired aneurysmal subarachnoid hemorrhage <> ketamine,1,3,0,5,1,1,1,1,1,1
acquired aneurysmal subarachnoid hemorrhage <> nimodipine,0,3,5,4,3,5,2,1,3,1
acquired aneurysmal subarachnoid hemorrhage <> urokinase,0,1,1,1,1,1,1,1,1,1
acquired angioedema <> icatibant,0,1,1,2,1,1,0,0,1,1
acquired aplastic anemia <> atg,0,0,0,1,1,1,0,0,0,1
acquired aplastic anemia <> cyclophosphamide,1,1,0,1,1,1,0,0,0,1
acquired aplastic anemia <> cyclosporine,1,0,0,1,1,1,0,0,0,1
acquired aplastic anemia <> eltrombopag,0,0,0,2,1,1,0,0,1,1
acquired aplastic anemia <> fedratinib,0,2,1,1,2,2,0,0,1,1
"acquired aplastic anemia <> lymphocyte immune globulin, anti thymocyte globulin",0,1,0,2,1,1,0,1,0,1
acquired aplastic anemia <> recombinant human thrombopoietin,0,0,0,1,1,1,0,0,0,1
acquired aplastic anemia <> romiplostim,0,0,0,2,1,1,0,0,1,1
acquired aplastic anemia <> sirolimus,1,1,2,2,1,1,0,1,1,1
acquired aplastic anemia <> tg101348,0,1,3,2,1,1,0,0,1,1
acquired aplastic anemia <> thrombopoietin,0,0,0,2,1,1,0,0,1,1
acquired peripheral neuropathy <> baclofen,1,1,2,3,5,6,1,2,5,1
acquired peripheral neuropathy <> botulinum toxin type a,0,2,3,4,3,5,3,3,5,1
acquired peripheral neuropathy <> capsaicin,1,2,2,5,2,3,2,0,3,1
acquired peripheral neuropathy <> carbamazepine,1,1,1,1,2,3,0,0,1,1
acquired peripheral neuropathy <> dexamethasone,0,1,3,3,2,3,2,1,3,1
acquired peripheral neuropathy <> eslicarbazepine,0,1,2,3,1,3,3,0,3,1
acquired peripheral neuropathy <> gabapentin,1,2,5,4,7,10,7,5,8,1
acquired peripheral neuropathy <> lamotrigine,0,1,1,2,1,1,1,1,1,1
acquired peripheral neuropathy <> lidocaine,0,1,2,4,2,3,0,0,3,1
acquired peripheral neuropathy <> pregabalin,0,2,4,4,3,6,3,3,6,1
acquired peripheral neuropathy <> sumatriptan,0,1,3,4,3,3,1,2,3,1
acquired polycythemia vera <> fedratinib,0,1,0,1,1,1,0,0,0,1
acquired polycythemia vera <> interferon alfa,0,1,0,1,1,1,0,0,0,1
acquired polycythemia vera <> ruxolitinib,0,0,0,1,1,1,0,0,1,1
acrodermatitis enteropathica <> zinc,1,2,3,3,1,4,0,0,3,1
acrodermatitis enteropathica <> zinc deficiency,0,2,2,2,1,1,0,0,1,1
acromegaly <> growth hormone receptor antagonist,1,2,1,1,1,2,0,0,0,1
acromegaly <> octreotide,1,1,0,1,1,1,0,0,0,1
acromegaly <> somatostatin,1,2,2,3,3,3,1,0,1,1
acromegaly <> somatostatin analog,1,1,0,1,1,1,0,0,0,1
acromegaly <> srls,0,0,0,1,1,1,0,0,1,1
actinic keratosis <> adrenal cortex hormone,1,1,0,2,1,1,1,1,1,1
actinic keratosis <> ing,1,1,1,2,1,1,0,0,0,1
acute asthma <> dexamethasone,1,1,2,4,2,2,1,0,0,1
"acute asthma <> sulfate, magnesium",0,1,1,1,1,1,0,0,1,1
acute bacterial rhinosinusitis <> azithromycin,1,1,1,1,1,1,0,0,1,1
acute bacterial rhinosinusitis <> moxifloxacin,1,1,1,1,1,1,0,0,1,1
acute coronary syndrome <> direct factor xa inhibitors,1,2,3,3,3,3,1,2,2,1
acute coronary syndrome <> factor x antibody,0,1,1,2,1,1,0,1,1,1
acute coronary syndrome <> heparin,0,2,2,3,2,2,0,0,2,1
acute coronary syndrome <> low molecular weight heparin,0,2,2,3,2,2,0,0,2,1
acute coronary syndrome <> melatonin,0,1,1,3,1,1,0,0,1,1
acute coronary syndrome <> platelet glycoprotein-iib/iiia receptor antagonist,0,1,1,1,2,2,0,0,1,1
acute coronary syndrome <> rivaroxaban,0,1,1,2,1,1,0,1,1,1
acute deep vein thrombosis <> heparin,0,1,0,2,1,1,0,0,1,1
acute disease <> acetaminophen,0,1,3,2,2,2,0,0,1,1
acute disease <> acetazolamide,0,0,1,1,1,1,0,0,0,1
acute disease <> acetylcysteine,0,1,2,2,0,1,1,0,0,1
acute disease <> albumin,0,1,1,0,1,1,0,0,1,1
acute disease <> aspirin,1,1,0,3,1,1,0,0,1,1
acute disease <> azithromycin,1,1,1,3,1,1,1,0,1,1
acute disease <> bupivacaine,0,1,1,0,1,1,1,0,1,1
acute disease <> clonidine,0,1,1,1,1,1,1,1,1,1
acute disease <> dexamethasone,0,2,2,2,3,3,0,2,1,1
acute disease <> fentanyl,0,1,1,1,1,2,0,0,2,1
acute disease <> gabapentin,0,2,3,2,2,2,0,1,0,1
acute disease <> glucocorticoids,0,2,0,2,1,1,0,1,1,1
acute disease <> granisetron,1,1,0,1,1,1,0,0,0,1
acute disease <> hydrocortisone,1,1,1,1,1,1,1,0,1,1
acute disease <> ketamine,0,1,1,1,2,2,0,1,2,1
acute disease <> morphine,1,2,6,4,6,8,0,2,7,1
"acute disease <> nitric oxide synthase, type ii",0,1,1,3,1,1,0,0,1,1
acute disease <> opioid,0,1,1,2,2,2,0,0,2,1
acute disease <> promethazine,1,1,0,1,1,1,0,0,0,1
acute disease <> propofol,0,1,1,3,1,1,0,0,1,1
acute disease <> sulfamethoxazole,1,1,1,1,1,1,0,0,0,1
acute disease <> tramadol,0,2,2,2,2,2,1,1,1,1
acute embolic stroke <> alteplase,0,1,1,2,2,2,1,1,1,1
acute graft versus host disease <> cyclosporine,0,2,14,4,3,5,1,1,2,1
acute graft versus host disease <> glucocorticoids,0,1,5,3,1,1,1,0,1,1
acute graft versus host disease <> granulocyte colony stimulating factor,1,1,6,2,1,1,0,0,1,1
acute graft versus host disease <> methotrexate,0,1,4,3,1,1,1,0,1,1
"acute graft versus host disease <> mofetil, mycophenolate",0,1,2,2,1,1,0,0,1,1
acute graft versus host disease <> sirolimus,1,2,10,4,4,6,3,2,5,1
acute graft versus host disease <> tacrolimus,0,1,5,4,2,4,2,2,1,1
acute hemorrhage <> factor ix complex,0,1,0,0,1,1,0,1,1,1
acute hepatitis c virus infection <> interferon,0,0,0,1,1,1,0,0,0,1
"acute intermittent porphyria <> mofetil, mycophenolate",1,2,1,2,1,1,0,0,1,1
acute kidney failure <> aceh,0,1,1,2,1,1,0,1,1,1
acute kidney failure <> acetaminophen,0,2,2,2,2,2,0,0,1,1
acute kidney failure <> acetylcysteine,0,1,2,3,2,2,2,1,2,1
"acute kidney failure <> acid, ascorbic",0,1,2,3,4,4,1,3,4,1
acute kidney failure <> albumin,0,1,1,2,1,1,1,0,1,1
acute kidney failure <> allopurinol,1,2,3,4,4,6,3,2,4,1
