drug_name,tested_both_sexes,species_unique,strain_unique,assay_unique,country_unique,articles_total,articles_blinding,articles_randomization,articles_welfare,target
schizophrenia <> glycine,1,2,3,3,4,7,0,2,3,1
schizophrenia <> haloperidol,1,2,2,4,4,9,1,2,0,1
schizophrenia <> iloperidone,0,2,5,4,2,7,1,1,4,1
schizophrenia <> iti-007,0,0,0,2,1,1,0,0,1,1
schizophrenia <> ketamine,1,2,3,4,4,13,2,3,7,1
schizophrenia <> kynurenic acid,1,2,5,5,6,24,4,4,19,1
schizophrenia <> lamotrigine,1,2,6,4,3,5,1,1,2,1
schizophrenia <> lithium,0,1,2,2,1,1,0,0,0,1
schizophrenia <> lurasidone,0,1,1,2,1,1,0,0,1,1
schizophrenia <> melatonin,1,1,2,2,1,2,1,1,2,1
schizophrenia <> memantine,0,1,0,1,1,1,0,1,0,1
schizophrenia <> minocycline,0,2,2,2,2,2,0,0,2,1
schizophrenia <> n methylaspartate,0,2,3,4,3,7,1,0,6,1
schizophrenia <> nicotine,1,2,1,3,1,7,1,2,1,1
schizophrenia <> nmda antagonist,1,2,4,4,7,14,5,5,10,1
schizophrenia <> olanzapine,1,2,1,2,2,3,0,0,0,1
schizophrenia <> olz,1,3,4,4,6,7,2,2,7,1
schizophrenia <> ondansetron,0,2,3,3,3,4,1,1,2,1
schizophrenia <> opc 14597,0,1,1,3,2,3,0,0,2,1
schizophrenia <> org 5222,0,2,0,1,1,1,0,0,0,1
schizophrenia <> oxytocin,1,2,6,4,1,6,3,2,4,1
schizophrenia <> paliperidone,0,2,0,1,1,2,0,0,0,1
schizophrenia <> pimavanserin,1,2,4,2,1,7,5,4,7,1
schizophrenia <> pimozide,0,2,4,1,3,4,0,1,1,1
schizophrenia <> pregabalin,0,1,0,0,1,1,0,0,0,1
schizophrenia <> pregnenolone,1,1,1,1,2,2,0,0,1,1
schizophrenia <> quetiapine,0,2,1,2,2,2,0,0,1,1
schizophrenia <> quetiapine fumarate,0,2,1,2,2,2,0,0,1,1
schizophrenia <> raloxifene,1,1,1,2,1,1,0,0,1,1
schizophrenia <> reboxetine,0,1,2,2,2,2,0,1,2,1
schizophrenia <> rgh-188,0,2,0,1,2,2,0,0,2,1
schizophrenia <> riluzole,1,4,3,5,3,4,1,1,3,1
schizophrenia <> risperidone,0,1,1,1,1,1,0,1,0,1
schizophrenia <> samidorphan,1,2,1,2,1,1,1,1,1,1
schizophrenia <> sarcosine,1,3,15,5,12,23,6,6,17,1
schizophrenia <> second,1,1,1,3,2,2,0,2,1,1
schizophrenia <> second-generation antipsychotics,1,2,4,3,3,4,2,1,4,1
schizophrenia <> selective estrogen receptor modulator,1,1,1,2,1,1,0,0,1,1
schizophrenia <> selective serotonin reuptake inhibitors,0,1,1,1,1,1,0,0,1,1
schizophrenia <> sep-363856,1,3,5,4,4,5,2,2,4,1
schizophrenia <> serine,0,1,1,3,1,1,0,0,0,1
"schizophrenia <> serine, d-",1,2,11,5,10,28,6,9,21,1
schizophrenia <> seroquel,0,2,1,2,2,2,0,0,1,1
schizophrenia <> sertindole,0,2,2,1,3,4,0,1,2,1
schizophrenia <> sm 13496,0,1,1,2,1,1,0,0,1,1
schizophrenia <> ssri,0,1,1,1,1,1,0,0,0,1
schizophrenia <> sulpiride,1,3,9,3,11,17,3,6,8,1
schizophrenia <> tandospirone,1,1,2,2,3,8,2,5,7,1
schizophrenia <> tetracycline,0,1,1,2,1,1,0,0,1,1
schizophrenia <> thioctic acid,1,2,4,4,2,7,0,4,5,1
schizophrenia <> topiramate,1,2,5,4,4,8,1,2,7,1
schizophrenia <> trihexyphenidyl,1,2,3,2,2,3,0,1,3,1
schizophrenia <> tropisetron,0,2,3,4,1,3,0,1,3,1
schizophrenia <> typical,0,1,1,2,1,1,1,1,0,1
schizophrenia <> typical antipsychotics,0,1,1,2,1,1,0,0,0,1
schizophrenia <> valproate sodium,0,2,2,2,1,1,0,0,1,1
schizophrenia <> valproic acid,1,2,3,3,3,7,1,2,4,1
schizophrenia <> vitamin d,0,0,0,0,1,1,0,0,0,1
schizophrenia <> vmat2 inhibitor,1,2,3,3,1,1,0,1,0,1
schizophrenia <> xanomeline,1,3,12,5,5,15,2,2,11,1
schizophrenia <> ziprasidone,0,2,0,1,1,1,0,0,0,1
schizophrenia <> zolpidem,0,1,1,4,1,1,0,0,0,1
schizophrenia <> zonisamide,0,1,1,2,1,2,0,1,2,1
schizophrenia <> zotepine,1,2,2,2,3,4,1,0,1,1
sciatic neuropathy <> clonidine,0,1,1,2,1,1,0,0,1,1
sciatic neuropathy <> diclofenac,0,1,3,1,2,2,1,0,2,1
sciatic neuropathy <> etanercept,0,2,2,2,3,3,1,1,2,1
sciatic neuropathy <> morphine,0,1,1,3,1,1,0,0,1,1
sciatic neuropathy <> steroid,0,1,1,1,1,2,1,0,1,1
sciatic neuropathy <> tumor necrosis factor alpha,1,2,1,3,3,5,1,2,5,1
secondarily generalized seizures <> topiramate,0,1,1,0,1,1,0,0,0,1
"secondary progressive multiple sclerosis <> acetate, glatiramer",1,1,0,4,1,1,0,0,1,1
secondary progressive multiple sclerosis <> baf312,1,3,4,3,3,3,0,2,2,1
secondary progressive multiple sclerosis <> glatiramer,1,1,0,4,1,1,0,0,1,1
secondary progressive multiple sclerosis <> siponimod,1,3,4,3,3,3,0,2,2,1
sensory peripheral neuropathy <> acetylcarnitine,0,2,5,3,3,4,1,0,4,1
sensory peripheral neuropathy <> intravenous immunoglobulins,1,1,1,2,1,1,1,1,1,1
sensory peripheral neuropathy <> oxaliplatin,0,1,0,1,1,1,0,0,0,1
severe traumatic brain injury <> antisecretory factor,0,0,0,3,1,1,0,0,1,1
severe traumatic brain injury <> progesterone,0,1,1,3,1,1,1,1,1,1
"severe traumatic brain injury <> sulfate, magnesium",0,1,1,2,1,1,0,1,1,1
spinal cord injury <> baclofen,1,3,5,5,7,14,5,5,13,1
spinal cord injury <> cannabinoid,0,2,3,3,2,4,1,1,4,1
spinal cord injury <> capsaicin,1,1,2,3,2,2,1,1,2,1
spinal cord injury <> clonidine,1,1,1,4,1,2,1,0,2,1
spinal cord injury <> cycloserine,1,1,1,4,1,1,1,1,1,1
spinal cord injury <> dalfampridine,1,3,4,4,3,7,1,2,3,1
"spinal cord injury <> fatty acids, omega-3",0,1,0,0,1,1,0,0,0,1
spinal cord injury <> fenofibrate,1,1,1,1,1,1,1,1,1,1
spinal cord injury <> gabapentin,1,3,4,4,6,12,7,4,11,1
spinal cord injury <> lidocaine,0,1,1,1,1,1,0,0,0,1
spinal cord injury <> mecamylamine,0,1,1,2,1,3,0,0,2,1
spinal cord injury <> melatonin,1,4,3,4,3,8,5,6,5,1
spinal cord injury <> naloxone,1,3,4,3,5,10,4,4,6,1
spinal cord injury <> ng-nitroarginine methyl ester,1,2,3,3,5,10,4,1,8,1
spinal cord injury <> norepinephrine,0,1,1,2,1,1,1,0,1,1
spinal cord injury <> omega-conotoxins,0,1,1,2,2,2,0,1,2,1
spinal cord injury <> opioid,1,2,3,5,4,9,7,2,6,1
spinal cord injury <> oxcarbazepine,0,1,0,2,1,1,0,0,1,1
"spinal cord injury <> oxide, nitric",0,2,2,3,2,2,0,0,1,1
spinal cord injury <> pituitary growth hormone,0,1,1,2,2,2,1,0,2,1
spinal cord injury <> pro,1,1,0,2,1,1,1,0,1,1
spinal cord injury <> propofol,0,2,2,1,2,2,2,2,2,1
spinal cord injury <> testosterone,1,2,2,2,3,6,0,3,4,1
spinal cord injury <> vitamin c,0,1,1,2,3,3,0,0,1,1
spinal cord injury <> vitamin d,0,1,1,4,1,1,1,1,1,1
"stroke disorder <> 2 inhibitor, cyclooxygenase",1,2,7,5,9,13,4,4,11,1
"stroke disorder <> 3 inhibitor, phosphodiesterase",0,2,2,2,2,2,0,0,0,1
stroke disorder <> 3-n-butylphthalide,0,2,4,5,3,8,1,4,6,1
stroke disorder <> aceh,0,0,0,1,1,1,0,0,1,1
stroke disorder <> acetaminophen,0,1,1,3,1,1,0,1,0,1
"stroke disorder <> acid, docosahexaenoic",1,4,5,5,5,20,16,12,14,1
stroke disorder <> adrenal cortex hormone,0,1,1,2,1,1,0,0,1,1
stroke disorder <> agomelatine,0,2,2,2,2,2,0,1,1,1
"stroke disorder <> alfa, epoetin",1,2,2,3,2,2,0,2,2,1
stroke disorder <> allopurinol,0,1,1,2,1,1,1,0,0,1
stroke disorder <> alprostadil,1,4,5,3,5,7,6,4,4,1
stroke disorder <> altep,1,1,1,3,1,1,1,1,1,1
stroke disorder <> alteplase,1,6,10,5,8,43,11,15,27,1
stroke disorder <> amlodipine,0,1,2,4,3,3,0,0,1,1
stroke disorder <> amphetamine,0,1,1,1,1,1,1,0,0,1
stroke disorder <> ampicillin,0,1,1,2,2,2,2,2,2,1
stroke disorder <> angiotensin converting enzyme inhibitor,0,1,2,1,1,1,0,0,1,1
stroke disorder <> angiotensin receptor blockers,0,1,0,2,1,1,1,1,1,1
stroke disorder <> anti antibodies,0,3,4,5,5,6,5,4,6,1
stroke disorder <> antibiotic,0,1,1,2,1,1,1,0,1,1
stroke disorder <> antiepileptic drugs,1,1,2,3,1,1,1,1,1,1
stroke disorder <> antiplatelets,0,0,0,1,1,1,0,1,0,1
stroke disorder <> antithrombin,0,1,0,2,1,1,1,0,1,1
stroke disorder <> antithrombotic,0,0,0,1,1,1,0,1,0,1
stroke disorder <> argatroban,0,1,1,4,1,1,0,0,0,1
stroke disorder <> aspirin,1,2,4,2,3,4,1,1,2,1
stroke disorder <> astragaloside iv,0,1,1,3,1,1,0,1,1,1
stroke disorder <> at1 receptor blockade,0,1,1,3,1,1,1,1,0,1
stroke disorder <> baclofen,1,2,2,5,4,9,5,2,7,1
stroke disorder <> bevacizumab,0,1,1,2,1,1,1,1,1,1
stroke disorder <> bhlh-pas factor hlf,0,1,1,1,1,1,1,1,1,1
stroke disorder <> botulinum toxin,1,1,1,2,1,1,1,0,1,1
stroke disorder <> calcium antagonist,0,1,2,4,3,3,0,1,2,1
stroke disorder <> calcium channel blocker,0,1,1,1,1,1,1,0,0,1
stroke disorder <> candesartan,0,1,1,2,1,1,1,1,1,1
stroke disorder <> capsaicin,1,2,4,4,6,7,4,6,7,1
stroke disorder <> chloroquine,0,2,2,5,2,3,2,0,1,1
stroke disorder <> cholesterol,0,1,1,3,1,1,0,0,0,1
stroke disorder <> circulating anticoagulants,0,0,0,1,1,1,0,1,0,1
stroke disorder <> citicoline,0,1,3,3,4,6,0,1,6,1
stroke disorder <> clonidine,1,1,1,4,2,4,1,0,3,1
stroke disorder <> colchicine,0,1,1,4,1,1,1,0,0,1
stroke disorder <> dabigatran,0,1,2,5,2,2,2,2,2,1
stroke disorder <> dehydroascorbic acid,0,4,1,4,2,4,3,3,2,1
stroke disorder <> dextromethorphan,0,1,1,2,1,2,2,2,0,1
stroke disorder <> diaminohydroxypropanetetraacetic acid,0,2,3,5,2,10,5,6,8,1
"stroke disorder <> dinitrate, isosorbide",0,1,3,3,2,2,0,1,2,1
stroke disorder <> direct factor xa inhibitors,0,2,3,4,2,3,1,2,3,1
stroke disorder <> docosahexaenoate,1,4,5,5,5,20,16,12,14,1
stroke disorder <> dronedarone,0,1,1,5,1,1,1,0,1,1
stroke disorder <> edaravone,0,1,1,2,1,1,0,0,0,1
stroke disorder <> edaravone dexborneol,0,1,1,3,1,1,0,1,1,1
stroke disorder <> eicosapentaenoic acid,1,1,1,0,1,1,1,0,1,1
stroke disorder <> enalapril,0,1,3,4,2,7,0,2,3,1
stroke disorder <> endothelins,1,1,4,5,3,3,2,2,3,1
stroke disorder <> erythropoietin,1,3,8,5,8,16,7,7,14,1
stroke disorder <> etomidate,1,1,1,2,1,1,0,1,1,1
"stroke disorder <> fatty acids, omega-3",1,2,6,5,8,14,11,8,12,1
stroke disorder <> ferumoxytol,0,1,1,2,1,1,1,0,1,1
stroke disorder <> fluoxetine,1,2,4,5,6,13,9,7,12,1
stroke disorder <> glandular kallikrein-1,1,1,1,4,1,1,0,0,1,1
stroke disorder <> glucagon-like peptides,0,1,1,4,1,1,1,1,1,1
stroke disorder <> glyburide,1,4,5,5,8,27,11,17,22,1
stroke disorder <> heparin,1,3,5,3,2,6,1,1,3,1
stroke disorder <> human,0,1,1,2,1,1,0,1,1,1
stroke disorder <> hydroxyurea,0,1,1,3,1,1,1,0,1,1
stroke disorder <> idebenone,0,1,4,2,1,4,0,0,0,1
stroke disorder <> indapamide,0,1,0,2,1,1,1,0,1,1
stroke disorder <> insulin,0,2,2,2,2,2,1,0,2,1
stroke disorder <> irl-1620,1,1,1,4,1,2,1,1,1,1
stroke disorder <> ketamine,1,3,5,4,5,9,4,5,4,1
stroke disorder <> levetiracetam,1,2,4,4,5,5,3,2,5,1
stroke disorder <> lidocaine,1,2,6,5,4,5,1,0,5,1
stroke disorder <> lithium,0,2,6,5,5,12,5,7,8,1
stroke disorder <> losartan,0,1,1,3,2,2,1,2,1,1
stroke disorder <> low molecular weight heparin,0,1,1,1,1,1,1,1,1,1
stroke disorder <> magnesium,1,2,4,4,5,8,4,7,7,1
"stroke disorder <> maleate, enalapril",0,1,2,3,1,2,0,0,2,1
stroke disorder <> melatonin,1,4,8,5,10,24,5,7,20,1
stroke disorder <> memantine,0,3,3,4,2,3,1,2,2,1
stroke disorder <> methylprednisolone,1,3,7,4,4,15,10,10,13,1
stroke disorder <> metoclopramide,0,1,1,2,1,1,0,0,0,1
stroke disorder <> mineralocorticoid receptor antagonism,0,1,2,3,2,2,1,0,2,1
stroke disorder <> mineralocorticoid receptor antagonist,0,1,1,2,1,1,0,0,1,1
stroke disorder <> minocycline,1,2,8,5,2,11,3,4,9,1
stroke disorder <> na-1,1,2,2,4,2,3,3,3,3,1
stroke disorder <> naloxone,1,3,2,4,5,9,4,1,7,1
stroke disorder <> nbp,1,2,2,3,1,3,0,1,2,1
stroke disorder <> nebivolol,0,3,4,3,3,3,1,1,3,1
stroke disorder <> nerve growth factor,0,3,3,5,4,10,4,6,4,1
stroke disorder <> niacinamide,0,2,6,5,4,12,6,3,8,1
stroke disorder <> nicardipine,1,3,3,3,3,4,0,0,2,1
stroke disorder <> nimodipine,1,6,9,5,9,17,5,2,7,1
"stroke disorder <> nitric oxide synthase, type ii",0,1,1,3,2,2,0,0,1,1
stroke disorder <> norepinephrine,0,2,3,3,2,2,1,1,2,1
stroke disorder <> nxy 059,0,3,2,4,2,3,1,1,2,1
stroke disorder <> okn 007,0,3,2,4,2,3,1,1,2,1
stroke disorder <> olmesartan,0,1,6,3,3,5,2,3,5,1
stroke disorder <> oxygen,0,2,3,5,3,3,2,2,2,1
stroke disorder <> pentoxifylline,0,2,2,3,1,1,0,1,1,1
stroke disorder <> peoniflorin,0,1,1,3,1,2,1,0,2,1
stroke disorder <> phenylephrine,0,3,2,4,2,4,1,2,4,1
stroke disorder <> pioglitazone,0,1,1,3,1,1,1,0,1,1
stroke disorder <> plasminogen activator,1,3,10,5,7,18,7,8,15,1
stroke disorder <> progesterone,1,3,11,5,15,49,23,35,43,1
stroke disorder <> propofol,1,2,3,4,4,4,2,3,3,1
stroke disorder <> propranolol,0,2,3,3,3,3,1,0,2,1
stroke disorder <> rosuvastatin,0,2,2,3,3,3,1,1,1,1
stroke disorder <> rtpa,0,1,2,5,2,5,1,1,2,1
stroke disorder <> selenium,0,1,1,4,2,2,1,1,1,1
stroke disorder <> semaglutide,0,1,1,4,1,1,1,1,1,1
stroke disorder <> serotonin,0,1,3,1,1,1,0,0,0,1
stroke disorder <> sevoflurane,0,2,3,3,2,2,1,1,2,1
stroke disorder <> simvastatin,0,2,3,4,2,3,2,0,0,1
stroke disorder <> sodium-glucose transporter 2 inhibitor,0,1,2,4,2,2,0,0,2,1
stroke disorder <> sovateltide,1,1,1,4,1,1,1,1,1,1
stroke disorder <> spironolactone,0,2,3,4,3,4,1,0,4,1
"stroke disorder <> sulfate, magnesium",1,2,5,4,5,9,5,8,7,1
stroke disorder <> tenecteplase,0,2,3,2,2,4,1,1,4,1
stroke disorder <> tetracycline,0,1,3,4,2,3,0,2,2,1
stroke disorder <> tirofiban,0,1,1,4,1,2,2,2,2,1
stroke disorder <> tnk,0,2,2,2,2,3,1,1,3,1
stroke disorder <> tnk-tpa,0,2,1,4,1,1,0,0,1,1
stroke disorder <> tongxinluo,0,1,1,3,1,1,1,1,1,1
stroke disorder <> triflusal,0,1,2,3,1,1,1,0,1,1
stroke disorder <> urokinase,0,4,4,5,6,8,3,4,7,1
stroke disorder <> valsartan,0,1,2,3,2,2,2,2,1,1
stroke disorder <> vascular endothelial growth factor a,0,2,3,5,4,6,1,0,5,1
stroke disorder <> vinca alkaloid,0,1,0,2,1,1,0,0,0,1
stroke disorder <> vinpocetine,0,1,0,2,1,1,0,0,0,1
stroke disorder <> vitamin c,1,2,5,4,4,4,2,3,3,1
stroke disorder <> vitamin d,1,1,3,3,2,2,1,0,2,1
stroke disorder <> vitamin d3,0,2,2,3,3,3,1,2,2,1
stroke disorder <> vitamin e,0,2,1,4,4,6,1,0,2,1
stroke disorder <> xenon,0,3,5,5,4,10,7,7,8,1
stroke disorder <> zinc,1,3,4,5,6,9,2,0,5,1
stroke disorder <> β-blocker,0,2,3,4,2,2,0,1,2,1
stroke disorder <> β-blockers,0,3,4,4,4,5,1,2,5,1
subarachnoid hemorrhage <> acetazolamide,0,1,1,2,1,1,1,1,1,1
subarachnoid hemorrhage <> glyburide,1,2,1,5,2,4,2,2,3,1
subarachnoid hemorrhage <> hydroxymethylglutaryl coa reductase inhibitors,0,2,2,4,2,3,1,2,3,1
subarachnoid hemorrhage <> ketamine,1,4,1,5,3,3,1,2,3,1
subarachnoid hemorrhage <> lactate,0,1,1,2,1,1,1,1,1,1
subarachnoid hemorrhage <> levetiracetam,0,1,1,3,1,1,1,0,1,1
subarachnoid hemorrhage <> metoprolol,0,1,1,2,1,1,0,1,1,1
subarachnoid hemorrhage <> nebivolol,1,1,1,2,1,1,0,0,1,1
subarachnoid hemorrhage <> nicardipine,1,3,3,4,4,7,0,1,2,1
subarachnoid hemorrhage <> nimodipine,1,4,4,5,5,8,3,1,4,1
subarachnoid hemorrhage <> propofol,0,1,1,0,1,1,0,0,0,1
subarachnoid hemorrhage <> propranolol,0,1,1,2,1,1,0,1,1,1
subarachnoid hemorrhage <> simvastatin,1,3,4,4,3,9,8,9,9,1
"subarachnoid hemorrhage <> sulfate, magnesium",0,1,1,1,1,1,0,0,1,1
subarachnoid hemorrhage <> thromboxane a2,1,4,4,2,3,4,0,0,2,1
subarachnoid hemorrhage <> tranexamic acid,0,1,1,2,2,2,0,0,1,1
substance dependence <> bromocriptine,0,1,0,0,1,1,0,0,0,1
substance dependence <> clonidine,0,1,2,0,1,1,1,0,0,1
substance dependence <> dopamine agonist,0,1,1,2,1,1,0,0,1,1
substance dependence <> methadone,0,1,1,2,1,1,0,0,1,1
substance dependence <> mirtazapine,0,1,1,2,1,2,1,1,2,1
substance dependence <> naloxone,1,2,5,4,7,15,0,3,9,1
substance dependence <> naltrexone,0,4,3,4,4,8,1,1,3,1
substance dependence <> opioid,1,4,4,2,2,2,0,0,1,1
substance dependence <> oxycodone,0,1,1,1,1,1,0,0,1,1
substance dependence <> oxytocin,1,1,1,0,1,1,0,1,1,1
substance dependence <> pregabalin,0,1,0,2,1,1,0,0,1,1
substance use disorders <> buprenorphine,0,1,1,2,1,1,0,0,0,1
substance use disorders <> orexin receptor antagonist-containing product,1,2,1,3,1,2,1,1,2,1
substance use disorders <> suvorexant,1,2,1,3,1,2,1,1,2,1
substance use disorders <> varenicline,0,1,1,0,0,1,0,0,0,1
sympathetic paraganglioma <> phenoxybenzamine,0,1,0,2,1,1,0,0,1,1
tbi <> valproate,0,1,1,2,1,1,0,1,1,1
temporal lobe epilepsy <> antiepileptic drugs,1,2,6,4,4,8,1,4,4,1
traumatic brain injury <> acetaminophen,0,1,1,2,1,2,0,0,1,1
traumatic brain injury <> antiseizure medication,0,1,1,0,1,1,0,1,1,1
traumatic brain injury <> beta blockers,0,0,0,0,1,1,0,0,0,1
traumatic brain injury <> cerebrolysin,0,1,1,2,1,1,1,0,1,1
traumatic brain injury <> citicoline,0,1,2,4,3,4,1,3,1,1
traumatic brain injury <> dexmedetomidine,1,4,2,5,3,10,7,8,10,1
traumatic brain injury <> dextromethorphan,0,2,3,4,2,3,1,0,3,1
traumatic brain injury <> donepezil,1,2,2,3,1,2,2,2,2,1
traumatic brain injury <> doxycycline,0,1,1,3,1,1,0,0,1,1
traumatic brain injury <> epigallocatechin gallate,0,2,2,3,2,4,0,4,4,1
traumatic brain injury <> erythropoietin,1,2,9,5,8,37,21,26,33,1
"traumatic brain injury <> erythropoietin (human, recombinant)",1,2,3,5,3,10,5,5,9,1
traumatic brain injury <> exenatide,0,2,2,5,1,3,0,3,3,1
traumatic brain injury <> honey preparation,0,1,2,1,2,2,0,2,2,1
traumatic brain injury <> inosine,1,3,1,3,2,3,1,2,3,1
traumatic brain injury <> ketamine,1,4,4,5,6,10,4,4,9,1
traumatic brain injury <> lacosamide,0,2,3,4,4,4,2,1,3,1
traumatic brain injury <> lactate,1,2,4,5,4,10,4,7,9,1
"traumatic brain injury <> lactate, sodium",1,1,2,5,2,4,1,3,4,1
traumatic brain injury <> levetiracetam,0,1,2,4,2,2,1,0,1,1
traumatic brain injury <> lidocaine,0,1,1,3,1,1,1,1,1,1
traumatic brain injury <> mannitol,1,2,1,3,2,3,1,2,3,1
traumatic brain injury <> melatonin,1,2,9,5,7,22,7,11,19,1
traumatic brain injury <> methylprednisolone,1,3,7,4,5,12,8,9,12,1
traumatic brain injury <> midazolam,0,1,1,3,1,1,1,0,1,1
traumatic brain injury <> niacinamide,1,1,2,4,1,8,3,4,7,1
"traumatic brain injury <> oxide, nitric",1,3,0,5,1,1,1,1,1,1
traumatic brain injury <> phenytoin,0,1,2,4,3,5,2,1,4,1
traumatic brain injury <> progesterone,1,2,7,5,9,37,9,21,33,1
traumatic brain injury <> propofol,1,3,5,4,6,8,3,5,6,1
traumatic brain injury <> propranolol,0,2,3,5,3,6,2,4,5,1
traumatic brain injury <> simvastatin,1,2,3,5,4,15,11,11,12,1
"traumatic brain injury <> sodium succinate, methylprednisolone",1,1,1,2,1,1,1,1,1,1
traumatic brain injury <> steroid,1,2,3,2,2,2,0,0,2,1
"traumatic brain injury <> sulfate, magnesium",1,1,2,3,2,4,0,3,4,1
traumatic brain injury <> topiramate,0,1,2,3,2,2,1,1,1,1
traumatic optic neuropathy <> erythropoietin,0,1,1,3,2,2,1,0,1,1
treatment resistant depression <> (-)-pramipexole,1,1,1,1,1,1,1,0,1,1
treatment resistant depression <> duloxetine,0,1,1,2,1,1,1,1,1,1
treatment resistant depression <> ssris,0,1,1,2,1,1,0,0,1,1
treatment-resistant depression <> aripiprazole,0,2,3,1,1,1,1,1,1,1
treatment-resistant depression <> escitalopram,1,1,2,4,2,2,1,1,2,1
treatment-resistant depression <> fluoxetine,0,1,3,3,4,8,2,1,7,1
treatment-resistant depression <> lithium,0,2,1,1,2,2,0,0,0,1
treatment-resistant depression <> olanzapine,0,1,3,3,3,6,2,1,5,1
treatment-resistant depression <> olanzapine-fluoxetine hydrochloride combination,0,1,1,1,1,2,0,0,1,1
"treatment-resistant depression <> oxide, nitrous",0,1,1,3,1,1,1,1,1,1
treatment-resistant depression <> risperidone,0,1,1,1,1,1,0,0,0,1
treatment-resistant depression <> sertraline,1,2,2,2,2,3,0,2,2,1
treatment-resistant depression <> venlafaxine,0,1,6,2,3,3,1,0,3,1
trigeminal neuralgia <> baclofen,1,1,2,3,4,5,1,2,4,1
trigeminal neuralgia <> botulinum toxin type a,0,2,3,4,3,5,3,3,5,1
trigeminal neuralgia <> carbamazepine,1,1,1,1,2,3,0,0,1,1
trigeminal neuralgia <> dexamethasone,0,1,3,3,2,3,2,1,3,1
trigeminal neuralgia <> eslicarbazepine,0,1,2,3,1,3,3,0,3,1
trigeminal neuralgia <> gabapentin,1,2,5,4,7,9,7,5,8,1
trigeminal neuralgia <> lamotrigine,0,1,1,2,1,1,1,1,1,1
trigeminal neuralgia <> sumatriptan,0,1,3,4,3,3,1,2,3,1
wolff-parkinson-white syndrome <> adenosine,0,1,1,3,1,1,1,0,1,1
young-onset parkinson disease <> levodopa,1,1,0,1,1,1,0,0,0,1
